,,,,,,,
date,temperature,humidity,rain,pressure,windspeed,signal,timestamp
1-1-2019 22:49:10,15.2,80,0,92487,0.7,27,1546382950556
1-1-2019 22:55:7,15.2,80,0,92490,2.1,27,1546383307289
1-1-2019 23:1:5,15.2,80,0,92501,2.3,27,1546383665043
1-1-2019 23:7:3,15.2,78,0,92519,2.4,27,1546384023137
1-1-2019 23:12:59,15.1,78,0,92527,4.4,27,1546384379873
1-1-2019 23:18:57,14.8,78,0,92532,0.7,27,1546384737241
1-1-2019 23:24:54,14.6,80,0,92542,3.6,27,1546385094738
1-1-2019 23:30:52,14.4,81,0,92552,0.7,27,1546385452492
1-1-2019 23:36:51,14.3,82,0,92550,1.9,27,1546385811882
1-1-2019 23:42:49,14.2,82,0,92552,2.5,27,1546386169493
1-1-2019 23:48:46,14.2,82,0,92572,1,27,1546386526629
1-1-2019 23:54:48,14.2,82,0,92568,3,27,1546386888743
2-1-2019 0:0:46,14.2,83,0,92576,2,27,1546387246076
2-1-2019 0:6:43,14.2,82,0,92585,0.6,27,1546387603508
2-1-2019 0:12:40,14.1,83,0,92594,1.2,27,1546387960639
2-1-2019 0:18:37,14.1,83,0,92599,3.3,27,1546388317754
2-1-2019 0:24:35,14.2,82,0,92612,2.8,27,1546388675609
2-1-2019 0:30:33,14.3,82,0,92620,4.1,27,1546389033201
2-1-2019 0:36:31,14.3,82,0,92633,5.3,27,1546389391414
2-1-2019 0:42:28,14.2,82,0,92639,2.6,27,1546389748967
2-1-2019 0:48:25,14.1,83,0,92826,3.5,27,1546390105880
2-1-2019 0:54:22,14.3,82,0,92643,1.5,27,1546390462997
2-1-2019 1:0:20,14.2,82,0,92651,1.1,27,1546390820690
2-1-2019 1:6:17,14.1,82,0,92478,1.5,27,1546391177641
2-1-2019 1:12:15,14.1,82,0,92668,1.2,27,1546391535576
2-1-2019 1:18:13,14.2,81,0,92675,3.5,27,1546391893129
2-1-2019 1:24:10,14.2,81,0,92680,3.8,27,1546392250122
2-1-2019 1:30:7,14.3,80,0,92693,2.5,27,1546392607158
2-1-2019 1:36:3,14.3,80,0,92699,1.4,27,1546392963748
2-1-2019 1:42:0,14.4,79,0,92697,3.9,27,1546393320782
2-1-2019 1:47:58,14.4,79,0,92713,4.1,27,1546393678532
2-1-2019 1:53:57,14.7,78,0,92726,3.5,27,1546394037951
2-1-2019 1:59:59,14.8,77,0,92735,3.6,27,1546394399221
2-1-2019 2:6:5,14.9,76,0,92744,1.2,26,1546394765414
2-1-2019 2:12:26,15.2,75,0,92741,4.5,26,1546395146525
2-1-2019 2:18:24,15.1,75,0,92756,4.5,26,1546395504863
2-1-2019 2:24:24,15.3,75,0,92757,2.7,27,1546395864014
2-1-2019 2:30:21,15.5,74,0,92764,2.8,27,1546396221326
2-1-2019 2:36:18,15.7,72,0,92790,5.8,27,1546396578039
2-1-2019 2:42:17,15.7,72,0,92802,4.4,27,1546396937953
2-1-2019 2:48:23,16.2,70,0,92811,1.6,26,1546397303286
2-1-2019 2:54:20,16.2,69,0,92824,3,26,1546397660502
2-1-2019 3:0:25,16.3,69,0,92825,1.5,26,1546398025913
2-1-2019 3:6:22,17,66,0,92825,2.5,26,1546398382767
2-1-2019 3:12:34,17.4,64,0,92832,2,26,1546398754581
2-1-2019 3:18:52,17.2,65,0,92830,3.2,26,1546399132353
2-1-2019 3:24:59,17.4,65,0,92839,2,25,1546399499527
2-1-2019 3:30:57,17.7,61,0,92835,4.1,26,1546399857679
2-1-2019 3:36:54,17.9,60,0,92831,3.8,27,1546400214632
2-1-2019 3:42:51,17.8,60,0,92835,3.5,27,1546400571448
2-1-2019 3:48:48,18.2,56,0,92823,3.7,27,1546400928198
2-1-2019 3:54:45,18.5,56,0,92827,1.5,27,1546401285310
2-1-2019 4:0:43,19.1,54,0,92830,3.6,26,1546401643288
2-1-2019 4:6:49,19.1,53,0,92827,2.8,27,1546402009100
2-1-2019 4:12:50,19.3,54,0,92830,5.8,26,1546402370794
2-1-2019 4:18:48,19.1,54,0,92830,4.1,27,1546402728067
2-1-2019 4:24:45,20.3,52,0,92825,2.8,27,1546403085062
2-1-2019 4:30:42,19.8,52,0,92828,3.8,27,1546403442713
2-1-2019 4:36:39,20.5,50,0,92817,3.6,27,1546403799685
2-1-2019 4:42:36,20.5,50,0,92818,5.1,27,1546404156721
2-1-2019 4:48:34,20.8,50,0,92808,3.5,27,1546404514632
2-1-2019 4:54:36,20.7,50,0,92809,1.7,27,1546404876124
2-1-2019 5:0:35,21.3,49,0,92802,4.3,27,1546405235424
2-1-2019 5:6:33,21.4,48,0,92793,4.5,27,1546405593674
2-1-2019 5:12:45,21.1,48,0,92787,4.1,26,1546405965942
2-1-2019 5:21:23,21.6,49,0,92775,2.8,26,1546406483895
2-1-2019 5:27:30,22.4,44,0,92758,3.4,26,1546406850486
2-1-2019 5:33:43,22.6,44,0,92751,3.9,26,1546407223980
2-1-2019 5:36:28,22.6,44,0,92751,3.9,26,1546407388540
2-1-2019 5:42:35,22.8,43,0,92741,3.4,26,1546407755693
2-1-2019 5:48:33,22.4,44,0,92737,2.6,26,1546408113764
2-1-2019 5:54:40,23.1,42,0,92731,1,26,1546408480958
2-1-2019 6:0:40,23.1,42,0,92710,3.6,25,1546408840156
2-1-2019 6:6:37,23.2,41,0,92711,3.3,27,1546409197123
2-1-2019 6:12:35,23.5,39,0,92702,4.4,27,1546409555718
2-1-2019 6:18:42,23.4,41,0,92702,3.4,26,1546409922534
2-1-2019 6:24:39,24,39,0,92679,3.7,26,1546410279586
2-1-2019 6:30:54,24,38,0,92669,7.4,26,1546410654597
2-1-2019 6:37:0,23.9,38,0,92655,3.2,26,1546411020788
2-1-2019 6:43:12,24.5,38,0,92652,4.9,26,1546411392602
2-1-2019 6:49:10,25,38,0,92640,4.6,26,1546411750374
2-1-2019 6:55:21,25.2,37,0,92634,4.3,26,1546412121130
2-1-2019 7:1:28,24.7,37,0,92617,1.6,26,1546412488025
2-1-2019 7:7:27,24.5,37,0,92611,4.5,26,1546412847898
2-1-2019 7:13:26,24.7,36,0,92598,4.2,27,1546413206469
2-1-2019 7:19:26,25.4,35,0,92594,4.4,27,1546413566163
2-1-2019 7:25:23,25.2,33,0,92587,6.9,27,1546413923055
2-1-2019 7:31:20,25.3,33,0,92570,4.6,27,1546414280151
2-1-2019 7:37:17,25.8,33,0,92563,7.8,27,1546414637703
2-1-2019 7:43:14,25.4,32,0,92548,5.3,27,1546414994658
2-1-2019 7:49:11,25.6,32,0,92527,4.6,27,1546415351711
2-1-2019 7:55:8,26,32,0,92523,3,27,1546415708657
2-1-2019 8:1:5,26,31,0,92507,6,27,1546416065776
2-1-2019 8:7:2,25.8,30,0,92491,3.6,27,1546416422668
2-1-2019 8:16:19,26.2,30,0,92472,2.5,27,1546416979618
2-1-2019 8:22:28,26.3,30,0,92471,4.2,26,1546417348065
2-1-2019 8:28:35,26.2,31,0,92461,4.5,27,1546417715665
2-1-2019 8:34:40,26.3,31,0,92450,4.6,26,1546418080858
2-1-2019 8:40:51,26.2,31,0,92439,2.9,26,1546418451409
2-1-2019 8:46:56,26.3,30,0,92442,5.8,26,1546418816826
2-1-2019 8:52:56,26.7,31,0,92437,1.5,26,1546419176355
2-1-2019 8:58:54,27,29,0,92434,4.8,27,1546419534941
2-1-2019 9:4:51,26.7,29,0,92430,2.1,27,1546419891902
2-1-2019 9:10:55,26.8,29,0,92417,4.1,27,1546420255798
2-1-2019 9:16:52,26.6,29,0,92410,5.3,26,1546420612976
2-1-2019 9:22:49,26.5,29,0,92407,6.6,26,1546420969784
2-1-2019 9:28:57,26.5,30,0,92401,4.4,26,1546421337298
2-1-2019 9:35:3,26.8,30,0,92405,5.8,26,1546421703211
2-1-2019 9:41:0,26.6,31,0,92410,3,27,1546422060556
2-1-2019 9:47:6,26.8,29,0,92405,5.2,26,1546422426898
2-1-2019 9:53:6,26.8,28,0,92405,4.1,27,1546422786330
2-1-2019 9:59:7,27,27,0,92405,5.8,27,1546423147761
2-1-2019 10:5:14,27,26,0,92407,2.5,27,1546423514558
2-1-2019 10:11:19,26.8,29,0,92400,4.2,26,1546423879591
2-1-2019 10:17:16,26.7,28,0,92400,3.5,26,1546424236380
2-1-2019 10:23:20,27.2,27,0,92412,4.3,26,1546424600297
2-1-2019 10:29:25,27.2,26,0,92409,7,26,1546424965469
2-1-2019 10:35:40,26.9,27,0,92420,6.8,26,1546425340840
2-1-2019 10:41:46,26.9,28,0,92424,3.3,26,1546425706394
2-1-2019 10:47:50,26.7,27,0,92425,7.8,26,1546426070348
2-1-2019 10:53:53,26.6,27,0,92433,4.6,26,1546426433239
2-1-2019 10:59:50,26.6,28,0,92434,6.2,26,1546426790274
2-1-2019 11:5:56,26.7,28,0,92446,3.3,27,1546427156226
2-1-2019 11:11:56,26.3,28,0,92457,6.8,26,1546427516422
2-1-2019 11:17:54,26.3,25,0,92460,8.7,27,1546427874078
2-1-2019 11:23:59,26.2,24,0,92466,5.4,27,1546428239433
2-1-2019 11:29:56,26.1,25,0,92473,4.3,27,1546428596222
2-1-2019 11:35:53,26,26,0,92478,6.5,27,1546428953156
2-1-2019 11:41:51,26.1,27,0,92488,1.7,27,1546429311927
2-1-2019 11:47:50,25.8,27,0,92490,2.5,27,1546429670341
2-1-2019 11:53:47,25.7,27,0,92498,6.6,27,1546430027375
2-1-2019 11:59:45,25.6,28,0,92500,2.8,27,1546430385468
2-1-2019 12:5:45,25.5,27,0,92509,2.1,27,1546430745360
2-1-2019 12:11:56,25.3,27,0,92510,6.5,27,1546431116273
2-1-2019 12:17:53,25.2,27,0,92521,4.7,26,1546431473379
2-1-2019 12:23:50,25,28,0,92525,3.4,26,1546431830139
2-1-2019 12:29:56,24.8,29,0,92532,3.5,26,1546432196094
2-1-2019 12:36:0,24.8,29,0,92542,3.4,26,1546432560486
2-1-2019 12:41:57,24.6,30,0,92371,4.2,26,1546432917381
2-1-2019 12:48:2,24.5,30,0,92561,2.7,26,1546433282245
2-1-2019 12:53:59,24.4,31,0,92571,2.7,26,1546433639224
2-1-2019 12:59:56,24.2,31,0,92571,2.5,26,1546433996079
2-1-2019 13:6:9,24.1,32,0,92586,2.6,26,1546434369875
2-1-2019 13:12:6,24,32,0,92604,1.5,27,1546434726731
2-1-2019 13:18:12,24,32,0,92619,1.4,27,1546435092080
2-1-2019 13:24:18,23.8,32,0,92630,1.5,26,1546435458071
2-1-2019 13:30:18,23.7,33,0,92635,1.8,26,1546435818125
2-1-2019 13:36:16,23.6,33,0,92644,1.2,27,1546436176044
2-1-2019 13:42:12,23.5,34,0,92649,5.7,27,1546436532696
2-1-2019 13:48:9,23.5,34,0,92664,3.5,27,1546436889392
2-1-2019 13:54:6,23.4,34,0,92671,3.5,27,1546437246221
2-1-2019 14:0:2,23.2,35,0,92680,1.6,27,1546437602945
2-1-2019 14:6:0,23,36,0,92692,1.7,27,1546437960105
2-1-2019 14:11:57,22.9,36,0,92696,3.4,27,1546438317004
2-1-2019 14:17:57,22.9,36,0,92689,3.4,27,1546438677075
2-1-2019 14:23:55,22.7,37,0,92695,1.4,27,1546439035708
2-1-2019 14:30:13,22.7,36,0,92698,2.9,27,1546439413479
2-1-2019 14:36:12,22.7,37,0,92704,1.7,27,1546439772533
2-1-2019 14:42:11,22.6,37,0,92713,2.4,27,1546440131746
2-1-2019 14:48:11,22.4,38,0,92720,2,27,1546440491078
2-1-2019 14:54:8,22.3,38,0,92720,2.5,27,1546440848025
2-1-2019 15:0:4,22.2,38,0,92733,2.4,27,1546441204766
2-1-2019 15:6:1,22,38,0,92737,0,27,1546441561880
2-1-2019 15:11:59,21.7,40,0,92728,1.7,27,1546441919216
2-1-2019 15:17:56,21.5,41,0,92725,1.9,27,1546442276065
2-1-2019 15:23:53,21.4,42,0,92728,1.4,27,1546442633021
2-1-2019 15:29:50,21.4,42,0,92737,0.9,27,1546442990495
2-1-2019 15:35:48,21.1,43,0,92742,0,27,1546443348106
2-1-2019 15:41:46,21,45,0,92748,1.2,27,1546443706701
2-1-2019 15:47:43,20.9,46,0,92755,1.8,27,1546444063713
2-1-2019 15:53:40,20.9,47,0,92764,1.5,27,1546444420544
2-1-2019 15:59:38,20.7,48,0,92762,1.9,27,1546444778199
2-1-2019 16:5:35,20.7,49,0,92758,1,27,1546445135133
2-1-2019 16:11:32,20.7,49,0,92757,1,27,1546445492348
2-1-2019 16:17:30,20.6,50,0,92762,0.8,27,1546445850618
2-1-2019 16:23:31,20.6,50,0,92760,0.3,27,1546446211857
2-1-2019 16:29:29,20.5,50,0,92769,0.4,27,1546446569008
2-1-2019 16:35:26,20.5,51,0,92763,0.8,27,1546446926140
2-1-2019 16:41:24,20.4,51,0,92770,1.2,27,1546447284451
2-1-2019 16:47:21,20.4,52,0,92770,0.9,26,1546447641583
2-1-2019 16:53:26,20.3,53,0,92763,0.8,26,1546448006431
2-1-2019 16:59:31,20.2,54,0,92758,1.9,26,1546448371370
2-1-2019 17:5:29,20.1,55,0,92750,1.1,26,1546448729603
2-1-2019 17:11:39,20.1,55,0,92745,2.8,26,1546449099281
2-1-2019 17:17:36,19.9,56,0,92744,1,26,1546449456229
2-1-2019 17:23:33,19.7,57,0,92737,1.4,26,1546449813366
2-1-2019 17:29:37,19.6,58,0,92734,2.6,26,1546450177458
2-1-2019 17:35:36,19.6,59,0,92745,1.6,26,1546450536133
2-1-2019 17:41:33,19.6,60,0,92744,1.8,27,1546450893326
2-1-2019 17:47:30,19.6,61,0,92737,2.9,27,1546451250420
2-1-2019 17:53:27,19.6,61,0,92740,1.9,28,1546451607372
2-1-2019 17:59:24,19.5,62,0,92725,3.8,27,1546451964328
2-1-2019 18:5:21,19.4,63,0,92721,1.8,27,1546452321460
2-1-2019 18:11:18,19.4,63,0,92718,3,27,1546452678496
2-1-2019 18:17:15,19.3,64,0,92714,1.4,27,1546453035304
2-1-2019 18:23:12,19.3,64,0,92710,2.4,27,1546453392398
2-1-2019 18:29:9,19.2,65,0,92704,3.3,27,1546453749633
2-1-2019 18:35:16,19.1,65,0,92697,1.6,27,1546454116598
2-1-2019 18:41:13,19,66,0,92707,2.6,27,1546454473459
2-1-2019 18:47:10,18.9,66,0,92700,1.2,27,1546454830513
2-1-2019 18:53:7,18.8,66,0,92691,0.8,27,1546455187506
2-1-2019 18:59:4,18.7,67,0,92705,1,27,1546455544483
2-1-2019 19:5:1,18.6,67,0,92704,1.4,28,1546455901534
2-1-2019 19:10:58,18.6,67,0,92703,1.4,27,1546456258805
2-1-2019 19:16:55,18.4,68,0,92707,1,27,1546456615841
2-1-2019 19:22:52,18.4,68,0,92708,0.6,27,1546456972715
2-1-2019 19:28:49,18.3,69,0,92697,1.2,27,1546457329647
2-1-2019 19:34:46,18.3,69,0,92692,0.7,27,1546457686561
2-1-2019 19:40:43,18.3,69,0,92683,1.5,27,1546458043473
2-1-2019 19:46:40,18.2,70,0,92684,1.1,27,1546458400345
2-1-2019 19:55:20,18.2,70,0,92687,1.8,27,1546458920055
2-1-2019 20:1:25,18.2,70,0,92683,2.5,26,1546459285670
2-1-2019 20:7:23,18.1,71,0,92684,1.5,26,1546459643244
2-1-2019 20:13:20,17.9,71,0,92677,1.1,26,1546460000396
2-1-2019 20:19:26,17.7,72,0,92678,0.2,26,1546460366507
2-1-2019 20:25:26,17.4,73,0,92671,1.6,26,1546460726144
2-1-2019 20:31:23,17.3,73,0,92672,0.3,27,1546461083161
2-1-2019 20:37:20,17.3,73,0,92669,0.2,27,1546461440034
2-1-2019 20:43:16,17.3,74,0,92668,1.1,27,1546461796884
2-1-2019 20:49:13,17.4,74,0,92667,0.4,27,1546462153841
2-1-2019 20:55:10,17.4,75,0,92664,1.8,27,1546462510778
2-1-2019 21:1:7,17.4,75,0,92658,2.9,27,1546462867688
2-1-2019 21:7:4,17.2,76,0,92648,0.8,27,1546463224735
2-1-2019 21:13:1,16.9,77,0,92653,0.7,27,1546463581610
2-1-2019 21:18:58,16.9,77,0,92642,0.2,27,1546463938404
2-1-2019 21:24:55,16.9,78,0,92641,0.4,27,1546464295476
2-1-2019 21:30:52,17,78,0,92633,1.8,27,1546464652471
2-1-2019 21:36:49,16.9,78,0,92629,1.2,27,1546465009626
2-1-2019 21:42:46,16.7,79,0,92626,2.7,27,1546465366639
2-1-2019 21:48:43,16.8,79,0,92626,1.7,27,1546465723595
2-1-2019 21:54:40,16.8,80,0,92632,0.2,27,1546466080566
2-1-2019 22:0:37,16.6,81,0,92624,2.1,27,1546466437557
2-1-2019 22:6:34,16.6,81,0,92626,1.1,27,1546466794477
2-1-2019 22:12:31,16.4,81,0,92634,0.9,27,1546467151647
2-1-2019 22:18:28,16.2,82,0,92635,0.6,27,1546467508779
2-1-2019 22:24:25,16.2,83,0,92636,1.9,27,1546467865676
2-1-2019 22:30:22,16.2,83,0,92638,1.5,27,1546468222788
2-1-2019 22:36:19,16.2,83,0,92634,1.6,27,1546468579422
2-1-2019 22:42:16,16.2,83,0,92637,0.2,27,1546468936750
2-1-2019 22:48:13,16.3,82,0,92636,1,27,1546469293567
2-1-2019 22:54:10,16.2,82,0,92636,0,27,1546469650479
2-1-2019 23:0:7,16.1,83,0,92636,0.9,27,1546470007491
2-1-2019 23:6:4,16,84,0,92635,0,27,1546470364088
2-1-2019 23:12:1,16.1,84,0,92640,0,27,1546470721002
2-1-2019 23:17:57,16,84,0,92652,1.5,27,1546471077912
2-1-2019 23:23:55,15.8,84,0,92658,0.1,27,1546471435146
2-1-2019 23:29:52,15.8,85,0,92665,0.7,27,1546471792081
2-1-2019 23:35:49,15.8,85,0,92670,0.3,27,1546472149175
2-1-2019 23:41:46,16,84,0,92660,0.2,27,1546472506068
2-1-2019 23:47:43,15.7,84,0,92659,1,27,1546472863105
2-1-2019 23:53:39,15.2,86,0,92662,1.1,27,1546473219917
2-1-2019 23:59:36,15.1,85,0,92663,1,27,1546473576886
3-1-2019 0:5:33,14.9,86,0,92673,0.3,27,1546473933998
3-1-2019 0:11:30,14.7,87,0,92681,0.3,27,1546474290705
3-1-2019 0:17:27,14.6,87,0,92685,0.6,27,1546474647727
3-1-2019 0:23:24,14.4,88,0,92691,1.1,27,1546475004762
3-1-2019 0:29:21,14.4,88,0,92699,2.1,27,1546475361815
3-1-2019 0:35:18,14.2,89,0,92716,1,27,1546475718688
3-1-2019 0:41:15,14.1,89,0,92718,0.7,27,1546476075561
3-1-2019 0:47:12,14,90,0,92733,1,27,1546476432575
3-1-2019 0:53:9,14.2,89,0,92744,1.1,27,1546476789387
3-1-2019 0:59:6,14.2,89,0,92756,1.8,27,1546477146266
3-1-2019 1:5:3,14.4,88,0,92767,0.7,27,1546477503134
3-1-2019 1:11:0,14.4,88,0,92781,0.1,27,1546477860123
3-1-2019 1:16:56,14.2,88,0,92789,1.5,27,1546478216945
3-1-2019 1:22:53,14.2,89,0,92798,1.5,27,1546478573917
3-1-2019 1:28:51,14,90,0,92805,2.1,27,1546478931829
3-1-2019 1:34:48,14.3,89,0,92817,1.9,27,1546479288562
3-1-2019 1:44:7,14.4,88,0,92829,1.2,27,1546479847109
3-1-2019 1:50:16,14.6,86,0,92830,0.6,25,1546480216564
3-1-2019 1:56:15,14.7,86,0,92829,0.9,25,1546480575513
3-1-2019 2:2:32,14.7,86,0,92835,0.7,26,1546480952033
3-1-2019 2:13:37,14.7,85,0,92841,1.5,25,1546481617396
3-1-2019 2:19:46,15.1,83,0,92861,0.2,25,1546481986771
3-1-2019 2:26:3,15.5,82,0,92867,1.9,26,1546482363281
3-1-2019 2:32:1,15.6,81,0,92872,1.6,25,1546482721552
3-1-2019 2:38:0,16.1,79,0,92878,2.4,26,1546483080448
3-1-2019 2:43:58,16,79,0,92885,2.3,25,1546483438661
3-1-2019 2:50:14,16.5,77,0,92901,1.7,25,1546483814656
3-1-2019 2:56:13,17.2,76,0,92904,1.2,26,1546484173731
3-1-2019 3:5:32,16.5,79,0,92915,2,26,1546484732278
3-1-2019 3:11:29,17.2,75,0,92914,1.8,26,1546485089993
3-1-2019 3:17:29,17.2,76,0,92906,0.2,26,1546485449766
3-1-2019 3:23:26,17.6,74,0,92907,0.2,27,1546485806501
3-1-2019 3:29:23,17.7,70,0,92905,0.6,27,1546486163992
3-1-2019 3:35:20,18.9,65,0,92906,0.8,27,1546486520925
3-1-2019 3:41:17,19.1,62,0,92909,1.8,27,1546486877859
3-1-2019 3:47:15,19.3,59,0,92906,2.1,27,1546487235475
3-1-2019 3:53:14,19.5,59,0,92900,1.4,27,1546487594168
3-1-2019 3:59:13,20.2,56,0,92902,1.1,27,1546487953561
3-1-2019 4:5:11,20.4,55,0,92904,0.4,27,1546488311532
3-1-2019 4:11:10,20.8,52,0,92895,0.6,27,1546488670506
3-1-2019 4:17:10,21.1,49,0,92881,2.3,27,1546489030595
3-1-2019 4:23:7,21.5,47,0,92879,1.5,27,1546489387536
3-1-2019 4:31:37,22.2,45,0,92873,1.6,27,1546489897236
3-1-2019 4:37:42,22.4,43,0,92872,1.5,27,1546490262318
3-1-2019 4:43:42,22.2,42,0,92867,2,27,1546490622489
3-1-2019 4:49:39,22.2,44,0,92868,0.7,27,1546490979483
3-1-2019 4:55:36,22.1,43,0,92862,2,27,1546491336598
3-1-2019 5:1:36,22.6,40,0,92856,2.9,27,1546491696710
3-1-2019 5:7:34,22.8,39,0,92854,1.8,27,1546492054682
3-1-2019 5:13:34,23.2,36,0,92851,3.3,27,1546492414196
3-1-2019 5:19:31,22.9,35,0,92839,3.2,27,1546492771529
3-1-2019 5:25:28,23.5,32,0,92838,3.8,27,1546493128542
3-1-2019 5:31:25,23.7,33,0,92832,5.7,27,1546493485696
3-1-2019 5:37:24,23.6,31,0,92826,2.9,27,1546493844011
3-1-2019 5:43:40,24.1,31,0,92827,2.6,27,1546494220356
3-1-2019 5:49:54,24.5,32,0,92818,3.4,26,1546494594948
3-1-2019 5:56:1,24.2,34,0,92801,4.6,26,1546494961936
3-1-2019 6:1:58,24.3,31,0,92789,2.3,26,1546495318992
3-1-2019 6:11:2,25,31,0,92763,3.5,27,1546495862463
3-1-2019 6:17:7,25,30,0,92748,6.2,26,1546496227374
3-1-2019 6:23:13,25,32,0,92754,3.5,26,1546496593691
3-1-2019 6:29:19,25,30,0,92737,8.7,26,1546496959943
3-1-2019 6:35:20,25.3,31,0,92717,4.5,26,1546497320476
3-1-2019 6:41:18,25.2,31,0,92702,4.5,27,1546497678892
3-1-2019 6:47:17,26,28,0,92686,3.5,27,1546498037542
3-1-2019 6:53:20,26.3,28,0,92676,5.7,27,1546498400258
3-1-2019 6:59:23,26.1,24,0,92661,4.1,27,1546498763529
3-1-2019 7:5:20,26.4,22,0,92666,7.7,27,1546499120883
3-1-2019 7:11:17,26.5,23,0,92651,5.6,27,1546499477858
3-1-2019 7:17:15,27,23,0,92645,2.6,27,1546499835611
3-1-2019 7:23:22,26.3,24,0,92644,3.7,27,1546500202286
3-1-2019 7:29:22,26.3,23,0,92631,6.2,27,1546500562921
3-1-2019 7:35:20,26.6,23,0,92625,4.8,27,1546500920161
3-1-2019 7:41:17,26.6,24,0,92611,2.7,27,1546501277567
3-1-2019 7:47:17,27,24,0,92604,6.3,27,1546501637147
3-1-2019 7:53:16,26.6,24,0,92595,3.3,27,1546501996859
3-1-2019 7:59:14,26.7,24,0,92582,4.2,27,1546502354735
3-1-2019 8:5:12,26.9,25,0,92567,5.4,27,1546502712387
3-1-2019 8:11:13,27.2,24,0,92562,3.9,27,1546503073901
3-1-2019 8:17:16,27.4,23,0,92563,4.8,27,1546503436154
3-1-2019 8:23:14,27,23,0,92548,3,27,1546503794749
3-1-2019 8:29:24,27.3,23,0,92535,9.8,27,1546504164499
3-1-2019 8:35:21,27.3,22,0,92527,2.3,27,1546504521792
3-1-2019 8:41:22,27.3,23,0,92506,6.4,27,1546504882787
3-1-2019 8:47:22,27.5,23,0,92504,3.5,27,1546505242519
3-1-2019 8:53:31,27.5,23,0,92513,4.8,26,1546505611456
3-1-2019 8:59:28,27.3,23,0,92498,3.5,27,1546505968663
3-1-2019 9:5:29,27.5,23,0,92497,5.5,27,1546506329125
3-1-2019 9:11:28,27.6,22,0,92496,3.3,27,1546506688136
3-1-2019 9:17:37,27.5,23,0,92483,2.1,27,1546507057645
3-1-2019 9:23:51,28,24,0,92477,1.5,27,1546507431780
3-1-2019 9:29:51,27.9,23,0,92481,3.7,27,1546507791574
3-1-2019 9:35:52,27.6,22,0,92475,6,26,1546508152768
3-1-2019 9:42:1,27.8,23,0,92473,2.4,27,1546508521119
3-1-2019 9:48:16,27.6,23,0,92466,2.8,27,1546508896890
3-1-2019 9:54:22,27.5,22,0,92463,3.3,27,1546509262745
3-1-2019 10:0:29,27.4,24,0,92462,3.5,26,1546509629976
3-1-2019 10:6:39,27.6,24,0,92468,5.3,26,1546509999269
3-1-2019 10:31:21,27.5,25,0,92470,3.8,27,1546511481926
3-1-2019 10:37:20,27.4,25,0,92462,4.8,27,1546511840379
3-1-2019 10:43:20,27.5,26,0,92465,2.3,27,1546512200756
3-1-2019 10:49:18,27.6,26,0,92471,2.5,27,1546512558947
3-1-2019 10:55:16,27.3,26,0,92470,4.4,27,1546512916177
3-1-2019 11:1:14,27.5,26,0,92477,4.9,26,1546513274551
3-1-2019 11:7:22,27.2,24,0,92474,5.3,27,1546513642007
3-1-2019 11:13:21,27,25,0,92484,3.5,27,1546514001257
3-1-2019 11:19:20,27.2,25,0,92483,1.9,26,1546514360467
3-1-2019 11:25:20,27.1,26,0,92480,2.7,26,1546514720205
3-1-2019 11:31:18,27.2,26,0,92486,2.5,27,1546515078057
3-1-2019 11:37:16,27.2,26,0,92487,1.9,27,1546515436452
3-1-2019 11:43:14,27,26,0,92483,5.7,27,1546515794743
3-1-2019 11:49:20,26.8,27,0,92483,3.5,27,1546516160240
3-1-2019 11:55:18,26.7,26,0,92485,1.5,27,1546516518191
3-1-2019 12:1:15,26.6,25,0,92490,2.8,27,1546516875184
3-1-2019 12:7:12,26.4,25,0,92492,3.5,27,1546517232299
3-1-2019 12:13:10,26.2,25,0,92498,2.8,27,1546517590393
3-1-2019 12:19:18,26,25,0,92501,1.9,27,1546517958762
3-1-2019 12:25:26,25.8,26,0,92500,1,26,1546518326358
3-1-2019 12:31:30,25.7,27,0,92506,1.8,26,1546518690570
3-1-2019 12:37:35,25.4,27,0,92514,4.9,26,1546519055813
3-1-2019 12:43:41,25.4,28,0,92517,1,26,1546519421897
3-1-2019 12:49:47,25.2,29,0,92525,3,26,1546519787631
3-1-2019 12:55:52,25.1,29,0,92538,0.9,26,1546520152522
3-1-2019 13:1:54,25,30,0,92542,1.1,26,1546520514718
3-1-2019 13:7:52,24.7,30,0,92547,1.4,27,1546520872012
3-1-2019 13:13:48,24.8,30,0,92556,1.6,27,1546521228925
3-1-2019 13:23:0,24.5,31,0,92574,2.1,27,1546521780471
3-1-2019 13:28:57,24.2,32,0,92583,1.1,26,1546522137427
3-1-2019 13:35:2,24.1,32,0,92592,1.6,26,1546522502963
3-1-2019 13:41:7,24.1,32,0,92601,1.8,26,1546522867446
3-1-2019 13:47:7,23.8,33,0,92613,1.7,26,1546523227285
3-1-2019 13:53:4,23.7,33,0,92622,0.9,27,1546523584723
3-1-2019 13:59:5,23.5,34,0,92629,1.5,27,1546523945533
3-1-2019 14:5:3,23.4,34,0,92638,1.7,27,1546524303048
3-1-2019 14:11:2,23.2,35,0,92648,1.5,27,1546524662181
3-1-2019 14:17:0,23.2,35,0,92653,4.6,27,1546525020333
3-1-2019 14:22:57,23.2,35,0,92671,3.8,27,1546525377490
3-1-2019 14:28:54,23.1,36,0,92670,2.5,27,1546525734784
3-1-2019 14:34:52,23.2,36,0,92678,3.6,27,1546526092334
